CRN/Class, Course ID, Course Name, Units, Type, Days, Hours, Room, Dates, Instructor, Capacity, Enrolled, Available, Type2, Days2, Hours2, Room2, Dates2, Type3, Days3, Hours3, Room3, Dates3

Anthropology
16687,CRES-052-08D,Power in Film,0,DISC,W,9:30-10:20am,ADMIN 250,18-JAN 06-MAY,Garcia Angelica,14,14,Closed
16688,CRES-052-09D,Power in Film,0,DISC,W,10:30-11:20am,ADMIN 353,18-JAN 06-MAY,Garcia Angelica,20,20,Closed
16689,CRES-076A-01,Social Dance Social Bodies,4,LECT,TR,11:30-12:45pm,ACS 108,18-JAN 06-MAY,Garland Shannon,40,18,22,EXAM,R,8:00-11:00am,ACS 108,12-MAY 12-MAY
16690,CRES-076A-02D,Social Dance Social Bodies,0,DISC,F,3:30-4:20pm,ACS 108,18-JAN 06-MAY,Tucker Samantha,20,16,4
16691,CRES-076A-03D,Social Dance Social Bodies,0,DISC,F,4:30-5:20pm,ACS 108,18-JAN 06-MAY,Tucker Samantha,20,2,18
14121,CRES-100-01,Theories in CRES,4,SEM,TR,9:00-10:15am,GRAN 145,18-JAN 06-MAY,Vang Ma,25,13,12,EXAM,T,3:00-6:00pm,GRAN 145,10-MAY 10-MAY
16692,CRES-101-01,Race and the Media,4,SEM,TR,6:00-7:15pm,ADMIN 253,18-JAN 06-MAY,Shih Jamin,25,25,Closed,EXAM,W,11:30-2:30pm,ADMIN 253,11-MAY 11-MAY
15237,CRES-119-01,Black Women Theatre & Activism,4,SEM,TR,3:00-4:15pm,ADMIN 365,18-JAN 06-MAY,Shakes Nicosia,25,25,Closed,EXAM,M,6:30-9:30pm,ADMIN 365,09-MAY 09-MAY
15238,CRES-119-02,Scientific Racism,4,SEM,TR,7:30-8:45pm,ADMIN 365,18-JAN 06-MAY,Shih Jamin,25,25,Closed,EXAM,F,6:30-9:30pm,ADMIN 365,13-MAY 13-MAY
15747,CRES-119-04,Power Liberation and the Body,4,SEM,W,12:30-3:15pm,CLSSRM 286,18-JAN 06-MAY,Doshi Sapana,25,25,Closed,EXAM,F,8:00-11:00am,CLSSRM 286,13-MAY 13-MAY
16693,CRES-120-01,Race Law and Civil Rights,4,SEM,TR,1:30-2:45pm,ADMIN 353,18-JAN 06-MAY,Myers Kit,30,30,Closed,EXAM,F,11:30-2:30pm,ADMIN 353,13-MAY 13-MAY
15086,CRES-190-01,Senior Capstone,4,SEM,F,9:30-12:20pm,REMOTE ONLY,18-JAN 06-MAY,Baker Christina,25,25,Closed,EXAM,W,3:00-6:00pm,REMOTE ONLY,11-MAY 11-MAY
Community Research and Service
14539,CRS-100-01,Community Engaged Research,4,SEM,TR,3:00-4:15pm,CLSSRM 263,18-JAN 06-MAY,Soltis Mary,35,14,21
Computer Science & Engineering
10121,CSE-005-01,Intro Computer Applications,4,LECT,M,5:30-7:20pm,CLSSRM 120,18-JAN 06-MAY,Hepworth Ammon,150,150,Closed,EXAM,R,3:00-6:00pm,CLSSRM 120,12-MAY 12-MAY
10122,CSE-005-02L,Intro Computer Applications,0,LAB,TR,7:30-10:20am,KOLLIG 202,18-JAN 06-MAY,Lavi Ariel,30,30,Closed
10393,CSE-005-03L,Intro Computer Applications,0,LAB,WF,7:30-10:20am,KOLLIG 202,18-JAN 06-MAY,Bhatia Akshay,30,30,Closed
14406,CSE-005-04L,Intro Computer Applications,0,LAB,WF,7:30-10:20pm,KOLLIG 202,18-JAN 06-MAY,Lavi Ariel,30,30,Closed
10511,CSE-005-05L,Intro Computer Applications,0,LAB,TR,7:30-10:20am,KOLLIG 208,18-JAN 06-MAY,Yang Younce,30,30,Closed
15975,CSE-005-06L,Intro Computer Applications,0,LAB,MR,7:30-10:20pm,CLSSRM 281,18-JAN 06-MAY,Chauhan Varnika,30,30,Closed
16996,CSE-005-10,Intro Computer Applications,4,LECT,M,6:00-7:50pm,COB2 130,18-JAN 06-MAY,Farias Renato,120,120,Closed,EXAM,M,8:00-11:00am,COB2 130,09-MAY 09-MAY
16997,CSE-005-11L,Intro Computer Applications,0,LAB,TR,10:30-1:20pm,KOLLIG 202,18-JAN 06-MAY,Dasgupta Annesha,30,30,Closed
16998,CSE-005-12L,Intro Computer Applications,0,LAB,WF,10:30-1:20pm,KOLLIG 202,18-JAN 06-MAY,Bhatia Akshay,30,30,Closed
16999,CSE-005-13L,Intro Computer Applications,0,LAB,MT,1:30-4:20pm,KOLLIG 208,18-JAN 06-MAY,Dasgupta Annesha,30,30,Closed
17000,CSE-005-14L,Intro Computer Applications,0,LAB,TR,10:30-1:20pm,KOLLIG 208,18-JAN 06-MAY,Yang Younce,30,30,Closed
13556,CSE-015-01,Discrete Mathematics,4,LECT,MT,4:30-5:45pm,COB2 110,18-JAN 06-MAY,Yang Ming-Hsuan,180,171,9,EXAM,R,3:00-6:00pm,COB2 110,12-MAY 12-MAY
13557,CSE-015-02L,Discrete Mathematics,0,LAB,M,7:30-10:20am,CLSSRM 281,18-JAN 06-MAY,Shanmuga Sundaram Jothi Prasa,30,23,7
13558,CSE-015-03L,Discrete Mathematics,0,LAB,M,10:30-1:20pm,CLSSRM 281,18-JAN 06-MAY,Shanmuga Sundaram Jothi Prasa,30,29,1
14562,CSE-015-04L,Discrete Mathematics,0,LAB,F,4:30-7:20pm,CLSSRM 281,18-JAN 06-MAY,Gazizov Kuat,30,30,Closed
14407,CSE-015-05L,Discrete Mathematics,0,LAB,T,1:30-4:20pm,CLSSRM 281,18-JAN 06-MAY,Gazizov Kuat,30,30,Closed
14990,CSE-015-06L,Discrete Mathematics,0,LAB,R,10:30-1:20pm,CLSSRM 281,18-JAN 06-MAY,Chen Yi-Wen,30,29,1
14991,CSE-015-07L,Discrete Mathematics,0,LAB,R,1:30-4:20pm,CLSSRM 281,18-JAN 06-MAY,Chen Yi-Wen,30,30,Closed
16547,CSE-019-01,Introduction to Computing,4,LECT,MW,10:30-11:45am,SSB 170,18-JAN 06-MAY,Farias Renato,120,120,Closed,EXAM,S,8:00-11:00am,SSB 170,07-MAY 07-MAY
16548,CSE-019-02L,Introduction to Computing,0,LAB,M,4:30-7:20pm,CLSSRM 281,18-JAN 06-MAY,Chen Yuning,30,30,Closed
16549,CSE-019-03L,Introduction to Computing,0,LAB,T,4:30-7:20pm,CLSSRM 281,18-JAN 06-MAY,Chen Yuning,30,30,Closed
16550,CSE-019-04L,Introduction to Computing,0,LAB,W,4:30-7:20pm,CLSSRM 281,18-JAN 06-MAY,Farias Renato,30,30,Closed
16551,CSE-019-05L,Introduction to Computing,0,LAB,R,4:30-7:20pm,CLSSRM 281,18-JAN 06-MAY,Matamet Brian,30,29,1
15593,CSE-022-01,Intro to Programming,4,LECT,MW,12:00-1:15pm,CLSSRM 120,18-JAN 06-MAY,Kyrilov Angelo,120,120,Closed,EXAM,F,8:00-11:00am,CLSSRM 120,13-MAY 13-MAY
15594,CSE-022-02L,Intro to Programming,0,LAB,R,7:30-10:20am,SCIENG 100,18-JAN 06-MAY,Hoskeri Rahul Sidramappa,30,30,Closed
15596,CSE-022-04L,Intro to Programming,0,LAB,F,1:30-4:20pm,SCIENG 100,18-JAN 06-MAY,Yang Yuanzhou,30,30,Closed
16552,CSE-022-05L,Intro to Programming,0,LAB,W,1:30-4:20pm,SCIENG 100,18-JAN 06-MAY,Hoskeri Rahul Sidramappa,30,30,Closed
16553,CSE-022-06L,Intro to Programming,0,LAB,W,7:30-10:20am,SCIENG 138,18-JAN 06-MAY,Yang Yuanzhou,30,30,Closed
15597,CSE-024-01,Advanced Programming,4,LECT,MW,9:00-10:15am,ACS 120,18-JAN 06-MAY,Kyrilov Angelo,235,225,10,EXAM,T,11:30-2:30pm,ACS 120,10-MAY 10-MAY
15598,CSE-024-02L,Advanced Programming,0,LAB,W,1:30-4:20pm,SCIENG 138,18-JAN 06-MAY,Sharma Ritesh,29,29,Closed
15599,CSE-024-03L,Advanced Programming,0,LAB,R,4:30-7:20pm,SCIENG 138,18-JAN 06-MAY,Liu Miaomiao,30,29,1
15600,CSE-024-04L,Advanced Programming,0,LAB,F,1:30-4:20pm,SCIENG 138,18-JAN 06-MAY,Sony Nasit,29,29,Closed
15601,CSE-024-05L,Advanced Programming,0,LAB,F,4:30-7:20pm,SCIENG 138,18-JAN 06-MAY,He Zhixun,30,28,2
15602,CSE-024-06L,Advanced Programming,0,LAB,W,7:30-10:20pm,SCIENG 138,18-JAN 06-MAY,Sharma Ritesh,29,29,Closed
15603,CSE-024-07L,Advanced Programming,0,LAB,R,10:30-1:20pm,SCIENG 100,18-JAN 06-MAY,Liu Miaomiao,30,26,4
16897,CSE-024-08L,Advanced Programming,0,LAB,F,4:30-7:20pm,SCIENG 100,18-JAN 06-MAY,Sony Nasit,29,27,2
16898,CSE-024-09L,Advanced Programming,0,LAB,W,4:30-7:20pm,SCIENG 100,18-JAN 06-MAY,He Zhixun,29,28,1
10123,CSE-030-01,Data Structures,4,LECT,MW,1:30-2:45pm,SSB 170,18-JAN 06-MAY,Hepworth Ammon,85,76,9,EXAM,S,11:30-2:30pm,SSB 170,07-MAY 07-MAY
14408,CSE-030-02L,Data Structures,0,LAB,T,10:30-1:20pm,SCIENG 100,18-JAN 06-MAY,Lin Mao,28,28,Closed
14409,CSE-030-03L,Data Structures,0,LAB,W,4:30-7:20pm,SCIENG 138,18-JAN 06-MAY,Kairgeldin Rasul,28,28,Closed
15604,CSE-030-04L,Data Structures,0,LAB,T,1:30-4:20pm,SCIENG 100,18-JAN 06-MAY,Lin Mao,29,20,9
10124,CSE-031-01,Computer Organization,4,LECT,MW,3:00-4:15pm,COB2 110,18-JAN 06-MAY,Chandrasekhar Santosh,146,112,34,EXAM,W,8:00-11:00am,COB2 110,11-MAY 11-MAY
10125,CSE-031-02L,Computer Organization,0,LAB,R,7:30-10:20am,CLSSRM 281,18-JAN 06-MAY,Huang Hsin-Ping,29,19,10
12900,CSE-031-04L,Computer Organization,0,LAB,R,1:30-4:20pm,KOLLIG 202,18-JAN 06-MAY,Huang Hsin-Ping,30,25,5
13209,CSE-031-05L,Computer Organization,0,LAB,F,10:30-1:20pm,KOLLIG 208,18-JAN 06-MAY,Shang Xiumin,29,26,3
14410,CSE-031-06L,Computer Organization,0,LAB,F,7:30-10:20pm,KOLLIG 208,18-JAN 06-MAY,Shang Xiumin,29,16,13
14549,CSE-031-07L,Computer Organization,0,LAB,M,7:30-10:20pm,KOLLIG 208,18-JAN 06-MAY,Matamet Brian,29,26,3
13559,CSE-100-01,Algorithm Design and Analysis,4,LECT,TR,3:00-4:15pm,CLSSRM 105,18-JAN 06-MAY,Kallmann Marcelo,150,130,20,EXAM,M,6:30-9:30pm,CLSSRM 105,09-MAY 09-MAY
13560,CSE-100-02L,Algorithm Design and Analysis,0,LAB,M,1:30-4:20pm,SCIENG 100,18-JAN 06-MAY,Zhang Yue,30,13,17
13561,CSE-100-03L,Algorithm Design and Analysis,0,LAB,W,10:30-1:20pm,SCIENG 100,18-JAN 06-MAY,Khazaei Pool Maryam,30,30,Closed
14411,CSE-100-04L,Algorithm Design and Analysis,0,LAB,M,10:30-1:20pm,SCIENG 100,18-JAN 06-MAY,Zhang Yue,30,30,Closed
14412,CSE-100-05L,Algorithm Design and Analysis,0,LAB,W,7:30-10:20am,SCIENG 100,18-JAN 06-MAY,Khazaei Pool Maryam,30,29,1
14413,CSE-100-06L,Algorithm Design and Analysis,0,LAB,F,10:30-1:20pm,SCIENG 100,18-JAN 06-MAY,Kairgeldin Rasul,30,28,2
16556,CSE-107-01,Intro to Digital Image Process,4,LECT,MW,1:30-2:45pm,SSB 160,18-JAN 06-MAY,Newsam Shawn,120,120,Closed,EXAM,S,11:30-2:30pm,SSB 160,07-MAY 07-MAY
16557,CSE-107-02L,Intro to Digital Image Process,0,LAB,T,10:30-1:20pm,CLSSRM 281,18-JAN 06-MAY,Tian Yuxin,30,30,Closed
16558,CSE-107-03L,Intro to Digital Image Process,0,LAB,T,7:30-10:20pm,CLSSRM 281,18-JAN 06-MAY,Tian Yuxin,30,30,Closed
16559,CSE-107-04L,Intro to Digital Image Process,0,LAB,T,7:30-10:20am,SCIENG 138,18-JAN 06-MAY,Baligar Shrishail,30,30,Closed
16560,CSE-107-05L,Intro to Digital Image Process,0,LAB,W,7:30-10:20pm,CLSSRM 281,18-JAN 06-MAY,Baligar Shrishail,30,30,Closed
14082,CSE-120-01,Software Engineering,4,LECT,MW,12:00-1:15pm,CLSSRM 105,18-JAN 06-MAY,Chandrasekhar Santosh,150,150,Closed,EXAM,F,8:00-11:00am,CLSSRM 105,13-MAY 13-MAY
14083,CSE-120-02L,Software Engineering,0,LAB,M,7:30-10:20am,SCIENG 100,18-JAN 06-MAY,Yarakareddy Pawan Reddy,30,30,Closed
14084,CSE-120-03L,Software Engineering,0,LAB,R,7:30-10:20pm,SCIENG 100,18-JAN 06-MAY,Hada Suryabhan Singh,30,30,Closed
14563,CSE-120-04L,Software Engineering,0,LAB,R,10:30-1:20pm,SCIENG 138,18-JAN 06-MAY,Ranganath Aditya,30,30,Closed
14992,CSE-120-05L,Software Engineering,0,LAB,T,10:30-1:20pm,SCIENG 138,18-JAN 06-MAY,Ranganath Aditya,30,30,Closed
15982,CSE-120-06L,Software Engineering,0,LAB,F,10:30-1:20pm,SCIENG 138,18-JAN 06-MAY,Hada Suryabhan Singh,30,30,Closed
14993,CSE-140-01,Computer Architecture,4,LECT,WF,3:00-4:15pm,SSB 170,18-JAN 06-MAY,Jeon Hyeran,90,79,11,EXAM,W,11:30-2:30pm,SSB 170,11-MAY 11-MAY
14994,CSE-140-02L,Computer Architecture,0,LAB,W,4:30-7:20pm,KOLLIG 208,18-JAN 06-MAY,Feng Yuan,30,30,Closed
14995,CSE-140-03L,Computer Architecture,0,LAB,R,4:30-7:20pm,KOLLIG 208,18-JAN 06-MAY,Rafi Mujahid Al,30,29,1
15605,CSE-140-04L,Computer Architecture,0,LAB,T,7:30-10:20am,SCIENG 100,18-JAN 06-MAY,Li Yuke,30,20,10
16566,CSE-155-01,Intro Human-Comp Interaction,4,LECT,TR,1:30-2:45pm,CLSSRM 105,18-JAN 06-MAY,Arif Ahmed,150,150,Closed,EXAM,M,11:30-2:30pm,COB2 110,09-MAY 09-MAY
16567,CSE-155-02L,Intro Human-Comp Interaction,0,LAB,W,10:30-1:20pm,KOLLIG 208,18-JAN 06-MAY,Rakhmetulla Gulnar,30,30,Closed
16568,CSE-155-03L,Intro Human-Comp Interaction,0,LAB,W,1:30-4:20pm,KOLLIG 208,18-JAN 06-MAY,Pandey Laxmi,30,30,Closed
16569,CSE-155-04L,Intro Human-Comp Interaction,0,LAB,W,7:30-10:20pm,KOLLIG 208,18-JAN 06-MAY,Pandey Laxmi,30,30,Closed
16570,CSE-155-05L,Intro Human-Comp Interaction,0,LAB,F,7:30-10:20am,KOLLIG 208,18-JAN 06-MAY,Chauhan Varnika,30,30,Closed
17132,CSE-155-06L,Intro Human-Comp Interaction,0,LAB,F,10:30-1:20pm,SSM 154,18-JAN 06-MAY,Rakhmetulla Gulnar,30,30,Closed
14502,CSE-160-01,Computer Networks,4,LECT,TR,12:00-1:15pm,COB2 140,18-JAN 06-MAY,Pan Shijia,90,86,4,EXAM,R,8:00-11:00am,COB2 140,12-MAY 12-MAY
14503,CSE-160-02L,Computer Networks,0,LAB,T,4:30-7:20pm,SCIENG 100,18-JAN 06-MAY,Rajabi Hamid,30,30,Closed
14504,CSE-160-03L,Computer Networks,0,LAB,W,7:30-10:20pm,SCIENG 100,18-JAN 06-MAY,Rajabi Hamid,30,30,Closed
14996,CSE-160-04L,Computer Networks,0,LAB,M,1:30-4:20pm,SCIENG 138,18-JAN 06-MAY,Li Yuke,30,26,4
15905,CSE-162-01,Mobile Computing,4,LECT,TR,9:00-10:15am,SSB 120,18-JAN 06-MAY,Huang Hua,60,58,2,EXAM,W,11:30-2:30pm,SSB 120,11-MAY 11-MAY
15906,CSE-162-02L,Mobile Computing,0,LAB,T,1:30-4:20pm,SCIENG 138,18-JAN 06-MAY,Sun Yangqing,30,28,2
15907,CSE-162-03L,Mobile Computing,0,LAB,R,4:30-7:20pm,SCIENG 100,18-JAN 06-MAY,Sun Yangqing,30,30,Closed
12873,CSE-165-01,Intro to Object Orient Program,4,LECT,TR,9:00-10:15am,CLSSRM 116,18-JAN 06-MAY,Hepworth Ammon,120,120,Closed,EXAM,T,3:00-6:00pm,CLSSRM 116,10-MAY 10-MAY
12874,CSE-165-02L,Intro to Object Orient Program,0,LAB,F,7:30-10:20am,CLSSRM 281,18-JAN 06-MAY,Nguyen Hoa,30,30,Closed
12875,CSE-165-03L,Intro to Object Orient Program,0,LAB,F,1:30-4:20pm,CLSSRM 281,18-JAN 06-MAY,Nguyen Hoa,30,30,Closed
13562,CSE-165-04L,Intro to Object Orient Program,0,LAB,W,7:30-10:20am,KOLLIG 208,18-JAN 06-MAY,Zand Ghazal,30,30,Closed
15606,CSE-165-05L,Intro to Object Orient Program,0,LAB,T,4:30-7:20pm,KOLLIG 208,18-JAN 06-MAY,Zand Ghazal,30,30,Closed
16900,CSE-173-01,Computational Cog Neuroscience,4,LECT,T,12:00-2:45pm,COB2 175,18-JAN 06-MAY,Noelle David,40,40,Closed,EXAM,F,11:30-2:30pm,COB2 175,13-MAY 13-MAY
16968,CSE-173-02L,Computational Cog Neuroscience,0,LAB,F,9:00-11:45am, ,18-JAN 06-MAY,Vanga Prasanthi,20,20,Closed
16901,CSE-173-03L,Computational Cog Neuroscience,0,LAB,F,12:00-2:45pm, ,18-JAN 06-MAY,Ponce De Leon Sergio,20,20,Closed
16572,CSE-177-01,Database Syst Implementation,4,LECT,MW,9:00-10:15am,CLSSRM 114,18-JAN 06-MAY,Rusu Florin,30,19,11,EXAM,T,11:30-2:30pm,CLSSRM 114,10-MAY 10-MAY
16573,CSE-177-02L,Database Syst Implementation,0,LAB,M,4:30-7:20pm,SCIENG 100,18-JAN 06-MAY,Izenov Yesdaulet,30,19,11
14414,CSE-179-01,Intro Parallel Computing,4,LECT,MW,1:30-2:45pm,ADMIN 353,18-JAN 06-MAY,Li Dong,30,10,20,EXAM,S,3:00-6:00pm,ADMIN 353,07-MAY 07-MAY
14415,CSE-179-02L,Intro Parallel Computing,0,LAB,F,10:30-1:20pm,CLSSRM 281,18-JAN 06-MAY,Yarakareddy Pawan Reddy,30,10,20
Economics
14070,ECON-001-01,Introduction to Economics,4,LECT,TR,3:30-5:20pm,CLSSRM 102,18-JAN 06-MAY,Lee Jason,200,186,14,EXAM,M,6:30-9:30pm,CLSSRM 102,09-MAY 09-MAY
13054,ECON-005-01,Intro to Business & Finance,4,LECT,TR,4:30-6:20pm,COB2 130,18-JAN 06-MAY,Harris Mark,85,84,1,EXAM,M,8:00-11:00am,COB2 140,09-MAY 09-MAY
13538,ECON-005-02,Intro to Business & Finance,4,LECT,MW,9:30-11:20am,SSB 120,18-JAN 06-MAY,Fons-Rosen Christian,85,85,Closed,EXAM,F,6:30-9:30pm,SSB 120,13-MAY 13-MAY
13539,ECON-006A-01,Financial Accounting I,4,LECT,WF,1:30-3:20pm,CLSSRM 113,18-JAN 06-MAY,Bennett Shauna,55,55,Closed,EXAM,S,11:30-2:30pm,CLSSRM 113,07-MAY 07-MAY
13540,ECON-006A-02,Financial Accounting I,4,LECT,WF,3:30-5:20pm,KOLLIG 217,18-JAN 06-MAY,Bennett Shauna,55,55,Closed,EXAM,R,11:30-2:30pm,KOLLIG 217,12-MAY 12-MAY
13541,ECON-006B-01,Financial Accounting II,4,LECT,MW,11:30-1:20pm,SSM 104,18-JAN 06-MAY,Vilhauer Craig,55,55,Closed,EXAM,F,8:00-11:00am,SSM 104,13-MAY 13-MAY
13542,ECON-007-01,Managerial Accounting,4,LECT,WF,5:30-7:20pm,KOLLIG 217,18-JAN 06-MAY,Bennett Shauna,55,55,Closed,EXAM,R,3:00-6:00pm,KOLLIG 217,12-MAY 12-MAY
10619,ECON-010-01,Statistical Inference,4,LECT,MWF,1:30-2:20pm,REMOTE ONLY,18-JAN 06-MAY,Christafore David,50,50,Closed,EXAM,S,11:30-2:30pm,REMOTE ONLY,07-MAY 07-MAY
10620,ECON-010-02L,Statistical Inference,0,LAB,W,8:30-9:20am,CLSSRM 281,18-JAN 06-MAY,Li Anqi,25,25,Closed
10621,ECON-010-03L,Statistical Inference,0,LAB,W,10:30-11:20am,SSM 154,18-JAN 06-MAY,Li Anqi,25,25,Closed
16934,ECON-010-10,Statistical Inference,4,LECT,TBD-TBD,,REMOTE ONLY,18-JAN 06-MAY,Christafore David,60,60,Closed,EXAM,R,8:00-11:00am,REMOTE ONLY,12-MAY 12-MAY
17055,ECON-010-11L,Statistical Inference,0,LAB,T,10:30-11:20am, ,18-JAN 06-MAY,Gulati Kris,30,30,Closed
17056,ECON-010-12L,Statistical Inference,0,LAB,T,11:30-12:20pm, ,18-JAN 06-MAY,Gulati Kris,30,30,Closed
16694,ECON-100-01,Interm Microeconomic Theory,4,LECT,MWF,3:30-4:20pm,GRAN 110,18-JAN 06-MAY,Hicks Justin,50,50,Closed,EXAM,R,11:30-2:30pm,GRAN 110,12-MAY 12-MAY
16695,ECON-100-02D,Interm Microeconomic Theory,0,DISC,T,8:30-9:20am,ADMIN 362,18-JAN 06-MAY,King Abigail,25,26,-1
16696,ECON-100-03D,Interm Microeconomic Theory,0,DISC,T,9:30-10:20am,ADMIN 362,18-JAN 06-MAY,King Abigail,25,24,1
14457,ECON-100-10,Interm Microeconomic Theory,4,LECT,MWF,4:30-5:20pm,GRAN 110,18-JAN 06-MAY,Hicks Justin,50,50,Closed,EXAM,F,3:00-6:00pm,GRAN 110,13-MAY 13-MAY
14458,ECON-100-11D,Interm Microeconomic Theory,0,DISC,R,8:30-9:20am,ADMIN 353,18-JAN 06-MAY,Ho Tiffany,25,25,Closed
14459,ECON-100-12D,Interm Microeconomic Theory,0,DISC,R,9:30-10:20am,ADMIN 350,18-JAN 06-MAY,Ho Tiffany,25,25,Closed
10148,ECON-101-01,Interm Macroecon Theory,4,LECT,TR,12:00-1:15pm,KOLLIG 217,18-JAN 06-MAY,Sandoval-Hernandez Jesus,50,50,Closed,EXAM,R,8:00-11:00am,KOLLIG 217,12-MAY 12-MAY
10472,ECON-101-02D,Interm Macroecon Theory,0,DISC,M,8:30-9:20am,CLSSRM 288,18-JAN 06-MAY,Kim Soo Yeon,25,25,Closed
10473,ECON-101-03D,Interm Macroecon Theory,0,DISC,M,9:30-10:20am,ADMIN 353,18-JAN 06-MAY,Kim Soo Yeon,25,25,Closed
16022,ECON-101-20,Interm Macroecon Theory,4,LECT,TR,1:30-2:45pm,KOLLIG 217,18-JAN 06-MAY,Sandoval-Hernandez Jesus,50,50,Closed,EXAM,F,11:30-2:30pm,KOLLIG 217,13-MAY 13-MAY
16023,ECON-101-21D,Interm Macroecon Theory,0,DISC,W,8:30-9:20am,ADMIN 250,18-JAN 06-MAY,Rodriguez Gustavo,25,25,Closed
16024,ECON-101-23D,Interm Macroecon Theory,0,DISC,W,9:30-10:20am,ADMIN 253,18-JAN 06-MAY,Rodriguez Gustavo,25,25,Closed
13550,ECON-105-01,Corporate Finance,4,LECT,TR,10:30-11:45am,CLSSRM 110,18-JAN 06-MAY,Sandoval-Hernandez Jesus,45,45,Closed,EXAM,S,3:00-6:00pm,CLSSRM 110,07-MAY 07-MAY
13551,ECON-105-02,Corporate Finance,4,LECT,TR,12:00-1:15pm,SSM 104,18-JAN 06-MAY,Tsoulouhas Fanis,40,40,Closed,EXAM,R,8:00-11:00am,SSM 104,12-MAY 12-MAY
14046,ECON-108-01,Marketing & Consumer Behavior,4,LECT,MW,7:30-8:45pm,GRAN 135,18-JAN 06-MAY,Seltzer Steven,85,87,-2,EXAM,M,8:00-11:00am,GRAN 135,09-MAY 09-MAY
13554,ECON-110-01,Econometrics,4,LECT,TR,11:30-12:45pm,GRAN 135,18-JAN 06-MAY,Ballis Briana,50,50,Closed,EXAM,R,8:00-11:00am,GRAN 135,12-MAY 12-MAY
13555,ECON-110-02L,Econometrics,0,LAB,T,8:30-9:20am,SSM 154,18-JAN 06-MAY,Kim Raymond,25,25,Closed
15005,ECON-110-03L,Econometrics,0,LAB,T,9:30-10:20am,SSM 154,18-JAN 06-MAY,Kim Raymond,25,25,Closed
16697,ECON-110-10,Econometrics,4,LECT,MW,6:00-7:15pm,COB2 140,18-JAN 06-MAY,Seltzer Steven,50,51,-1,EXAM,R,11:30-2:30pm,COB2 140,12-MAY 12-MAY
16698,ECON-110-11L,Econometrics,0,LAB,R,8:30-9:20am,SSM 154,18-JAN 06-MAY,Rosa Jose,25,26,-1
16699,ECON-110-12L,Econometrics,0,LAB,R,9:30-10:20am,SSM 154,18-JAN 06-MAY,Rosa Jose,25,25,Closed
10531,ECON-115-01,Industrial Organization,4,LECT,MW,4:30-5:45pm,GRAN 135,18-JAN 06-MAY,Seltzer Steven,60,60,Closed,EXAM,F,3:00-6:00pm,GRAN 135,13-MAY 13-MAY
16935,ECON-140-01,Labor Economics,4,LECT,TR,10:30-11:45am,REMOTE ONLY,18-JAN 06-MAY,Christafore David,45,45,Closed,EXAM,S,3:00-6:00pm,REMOTE ONLY,07-MAY 07-MAY
16936,ECON-155-01,Political Economics,4,LECT,TR,10:30-11:45am,ADMIN 253,18-JAN 06-MAY,Tur-Prats Ana,30,30,Closed,EXAM,S,3:00-6:00pm,ADMIN 253,07-MAY 07-MAY
15057,ECON-163-01,Economics of Investments,4,LECT,TR,1:30-2:45pm,SSB 170,18-JAN 06-MAY,Lee Jason,120,120,Closed,EXAM,F,11:30-2:30pm,SSB 160,13-MAY 13-MAY
13552,ECON-171-01,Advanced Econometrics,4,LECT,TR,3:00-4:15pm,CLSSRM 265,18-JAN 06-MAY,Sheth Ketki,40,36,4,EXAM,M,6:30-9:30pm,CLSSRM 265,09-MAY 09-MAY
16937,ECON-172-01,Experimental Economics,4,LECT,T,12:00-2:45pm,REMOTE ONLY,18-JAN 06-MAY,Butler Jeffrey,15,4,11,EXAM,R,8:00-11:00am,REMOTE ONLY,12-MAY 12-MAY
14462,ECON-190-01,Advanced Accounting,4,SEM,TR,1:30-2:45pm,CLSSRM 113,18-JAN 06-MAY,Vilhauer Craig,60,41,19,EXAM,F,11:30-2:30pm,CLSSRM 113,13-MAY 13-MAY
16978,ECON-201B-03,Microeconomic Theory II,4,LECT,T,3:00-5:45pm,REMOTE ONLY,18-JAN 06-MAY,Butler Jeffrey,15,3,12,EXAM,M,6:30-9:30pm,REMOTE ONLY,09-MAY 09-MAY
15926,ECON-210-01,Adv Applied Research Methods,4,SEM,WF,1:30-3:20pm,COB2 266,18-JAN 06-MAY,Hicks Justin,15,4,11,EXAM,S,11:30-2:30pm,COB2 266,07-MAY 07-MAY
15897,ECON-230B-01,Econometrics II,4,LECT,TR,1:30-2:45pm,ADMIN 355,18-JAN 06-MAY,Ballis Briana,15,4,11,EXAM,F,11:30-2:30pm,ADMIN 355,13-MAY 13-MAY
16980,ECON-255-01,Political Economy,4,SEM,M,12:00-2:45pm,ACS 102B,18-JAN 06-MAY,Tur-Prats Ana,15,4,11,EXAM,F,8:00-11:00am,ACS 102B,13-MAY 13-MAY
16859,ECON-271-03,Economics and Data Science,4,LECT,TR,10:30-11:45am,GLCR 140,18-JAN 06-MAY,Fons-Rosen Christian,20,8,12,EXAM,R,8:00-11:00am,GLCR 140,12-MAY 12-MAY
16981,ECON-290-01,Economic Development,4,LECT,TR,1:30-2:45pm,GLCR 155,18-JAN 06-MAY,Sheth Ketki,20,5,15,EXAM,F,11:30-2:30pm,ADMIN 260,13-MAY 13-MAY
Education
14512,EDUC-X301-01,Foundations of Education,3,LECT,W,4:30-6:50pm,ADMIN 353,18-JAN 13-MAY,Harris Mari / Lopez Marissa,30,6,24
